1379,N JANSSEN AVE,N,JANSSEN,AVE ,  ,2200,4999
1380,W JARLATH ST,W,JARLATH,ST  ,  ,2600,7799
1381,W JARVIS AVE,W,JARVIS,AVE ,  ,1200,7799
1382,S JASPER PL,S,JASPER,PL  ,  ,3600,3699
1383,N JEAN AVE,N,JEAN,AVE ,  ,6700,6899
1384,N JEFFERSON ST,N,JEFFERSON,ST  ,  ,1,499
1385,S JEFFERSON ST,S,JEFFERSON,ST  ,  ,1,2199
1386,S JEFFERY AVE,S,JEFFERY,AVE ,  ,9100,13799
1387,S JEFFERY BLVD,S,JEFFERY,BLVD,  ,6700,9099
1388,S JEFFERY DR,S,JEFFERY,DR  ,  ,6600,6699
1389,S JENSEN BLVD,S,JENSEN,BLVD,  ,300,631
1390,W JEROME ST,W,JEROME,ST  ,  ,2517,7750
1391,N JERSEY AVE,N,JERSEY,AVE ,  ,5600,6199
1392,N JESSIE CT,N,JESSIE,CT  ,  ,400,435
1393,W JOHNSON RD,W,JOHNSON,RD  ,  ,10300,10699
1394,N JONES ST,N,JONES,ST  ,  ,2600,2699
1395,W JONQUIL TER,W,JONQUIL,TER ,  ,1400,1728
1396,S JOURDAN CT,S,JOURDAN,CT  ,  ,1900,1999
1397,W JOYCE LN,W,JOYCE,LN  ,  ,6200,6299
1398,W JULIA CT,W,JULIA,CT  ,  ,2700,2799
1399,W JULIAN ST,W,JULIAN,ST  ,  ,1600,1799
1400,W JUNEWAY TER,W,JUNEWAY,TER ,  ,1400,1833
1401,W JUNIOR TER,W,JUNIOR,TER ,  ,642,899
1402,N JUSTINE ST,N,JUSTINE,ST  ,  ,200,399
1403,S JUSTINE ST,S,JUSTINE,ST  ,  ,3300,12299
1404,W KAMERLING AVE,W,KAMERLING,AVE ,  ,4000,5599
1405,S KANST DR,S,KANST,DR  ,  ,6800,7027
1406,N KARLOV AVE,N,KARLOV,AVE ,  ,1,6399
1407,S KARLOV AVE,S,KARLOV,AVE ,  ,1,8699
1408,N KASSON AVE,N,KASSON,AVE ,  ,4424,4733
1409,N KEARSARGE AVE,N,KEARSARGE,AVE ,  ,2900,3018
1410,N KEATING AVE,N,KEATING,AVE ,  ,1400,6399
1411,S KEATING AVE,S,KEATING,AVE ,  ,4200,8699
1412,N KEDVALE AVE,N,KEDVALE,AVE ,  ,800,6399
1413,S KEDVALE AVE,S,KEDVALE,AVE ,  ,600,8699
1414,N KEDZIE AVE,N,KEDZIE,AVE ,  ,1,7599
1415,S KEDZIE AVE,S,KEDZIE,AVE ,  ,1,11499
1416,N KEDZIE BLVD E,N,KEDZIE,BLVD,E ,2215,2543
1417,N KEDZIE BLVD W,N,KEDZIE,BLVD,W ,2206,2548
1418,N KEDZIE BLVD,N,KEDZIE,BLVD,  ,2144,2599
1419,S KEEFE AVE,S,KEEFE,AVE ,  ,6806,6899
1420,N KEELER AVE,N,KEELER,AVE ,  ,1,6399
1421,S KEELER AVE,S,KEELER,AVE ,  ,1,8699
1422,S KEELEY ST,S,KEELEY,ST  ,  ,2800,3099
1423,N KEENE AVE,N,KEENE,AVE ,  ,6200,6299
1424,N KELSO AVE,N,KELSO,AVE ,  ,4600,4799
1425,W KEMPER PL,W,KEMPER,PL  ,  ,600,699
1426,N KENMORE AVE,N,KENMORE,AVE ,  ,1836,6521
1427,N KENNEDY EXPY IB,N,KENNEDY,EXPY,IB,1,5531
1428,N KENNEDY EXPY OB,N,KENNEDY,EXPY,OB,1,5536
1429,S KENNEDY EXPY IB,S,KENNEDY,EXPY,IB,1,509
1430,S KENNEDY EXPY OB,S,KENNEDY,EXPY,OB,1,509
1431,W KENNEDY EXPY OB,W,KENNEDY,EXPY,OB,6200,9799
1432,W KENNEDY EXPY IB,W,KENNEDY,EXPY,IB,6200,10199
1433,N KENNEDY SR,N,KENNEDY,SR  ,  ,2640,4151
1434,S KENNEDY ADAMS ST ER,S,KENNEDY ADAMS ST,ER  ,  ,11,199
1435,S KENNEDY ADAMS ST XR,S,KENNEDY ADAMS ST,XR  ,  ,13,199
1436,N KENNEDY ADDISON ST ER,N,KENNEDY ADDISON ST,ER  ,  ,3400,3699
1437,N KENNEDY ADDISON ST XR,N,KENNEDY ADDISON ST,XR  ,  ,3400,3799
1438,N KENNEDY ARMITAGE AV ER,N,KENNEDY ARMITAGE AV,ER  ,  ,1900,2099
1439,N KENNEDY ARMITAGE AV XR,N,KENNEDY ARMITAGE AV,XR  ,  ,1900,2099
1440,N KENNEDY AUGUSTA BL XR,N,KENNEDY AUGUSTA BL,XR  ,  ,846,959
1441,W KENNEDY AUGUSTA BL XR,W,KENNEDY AUGUSTA BL,XR  ,  ,1300,1399
1442,N KENNEDY BELMONT AV XR,N,KENNEDY BELMONT AV,XR  ,  ,3100,3199
1443,N KENNEDY BRYN MAWR AV XR,N,KENNEDY BRYN MAWR AV,XR  ,  ,5513,5599
1444,N KENNEDY CALIFORNIA AV ER,N,KENNEDY CALIFORNIA AV,ER  ,  ,2900,2999
1445,N KENNEDY CALIFORNIA AV XR,N,KENNEDY CALIFORNIA AV,XR  ,  ,2816,2999
1446,N KENNEDY CENTRAL AV ER,N,KENNEDY CENTRAL AV,ER  ,  ,5056,5099
1447,N KENNEDY CENTRAL AV XR,N,KENNEDY CENTRAL AV,XR  ,  ,5042,5199
1448,N KENNEDY CUMBERLAND AV ER,N,KENNEDY CUMBERLAND AV,ER  ,  ,5800,5898
1449,W KENNEDY CUMBERLAND AV ER,W,KENNEDY CUMBERLAND AV,ER  ,  ,8200,8599
1450,N KENNEDY CUMBERLAND AV XR,N,KENNEDY CUMBERLAND AV,XR  ,  ,5700,5815
1451,W KENNEDY CUMBERLAND AV XR,W,KENNEDY CUMBERLAND AV,XR  ,  ,8200,8599
1452,N KENNEDY DAMEN AV ER,N,KENNEDY DAMEN AV,ER  ,  ,2110,2199
1453,N KENNEDY DAMEN AV XR,N,KENNEDY DAMEN AV,XR  ,  ,2154,2299
1454,N KENNEDY DIVERSEY AV ER,N,KENNEDY DIVERSEY AV,ER  ,  ,2700,2799
1455,N KENNEDY DIVERSEY AV XR,N,KENNEDY DIVERSEY AV,XR  ,  ,2640,2799
1456,N KENNEDY DIVISION ST ER,N,KENNEDY DIVISION ST,ER  ,  ,1034,1399
1457,N KENNEDY DIVISION ST XR,N,KENNEDY DIVISION ST,XR  ,  ,1036,1399
1458,N KENNEDY EXPRESS ER,N,KENNEDY EXPRESS,ER  ,  ,4404,4499
1459,N KENNEDY EXPRESS RL,N,KENNEDY EXPRESS,RL  ,  ,608,4403
1460,N KENNEDY FOSTER AV ER,N,KENNEDY FOSTER AV,ER  ,  ,5130,5299
1461,N KENNEDY FOSTER AV XR,N,KENNEDY FOSTER AV,XR  ,  ,5108,5199
1462,N KENNEDY FULLERTON AV ER,N,KENNEDY FULLERTON AV,ER  ,  ,2338,2599
1463,N KENNEDY FULLERTON AV XR,N,KENNEDY FULLERTON AV,XR  ,  ,2310,2599
1464,W KENNEDY HARLEM AV ER,W,KENNEDY HARLEM AV,ER  ,  ,7008,7199
1465,W KENNEDY HARLEM AV XR,W,KENNEDY HARLEM AV,XR  ,  ,7004,7499
1466,N KENNEDY HARLEM AV IB ER,N,KENNEDY HARLEM AV IB,ER  ,  ,5533,5599
1467,W KENNEDY HARLEM AV OB ER,W,KENNEDY HARLEM AV OB,ER  ,  ,7200,7399
1468,W KENNEDY HIGGINS RD XR,W,KENNEDY HIGGINS RD,XR  ,  ,7631,7799
1469,N KENNEDY IB ER,N,KENNEDY IB,ER  ,  ,4536,4799
1470,S KENNEDY IB EISENHOWER IB ER,S,KENNEDY IB EISENHOWER IB,ER  ,  ,310,499
1471,W KENNEDY IB EISENHOWER IB ER,W,KENNEDY IB EISENHOWER IB,ER  ,  ,714,799
1472,N KENNEDY IRVING PARK RD ER,N,KENNEDY IRVING PARK RD,ER  ,  ,3904,4099
1473,N KENNEDY IRVING PARK RD XR,N,KENNEDY IRVING PARK RD,XR  ,  ,3924,3999
1474,S KENNEDY JACKSON BL ER,S,KENNEDY JACKSON BL,ER  ,  ,116,299
1475,S KENNEDY JACKSON BL XR,S,KENNEDY JACKSON BL,XR  ,  ,1,299
1476,N KENNEDY KEDZIE AV ER,N,KENNEDY KEDZIE AV,ER  ,  ,3050,3199
1477,N KENNEDY KEELER AV ER,N,KENNEDY KEELER AV,ER  ,  ,4100,4198
1478,N KENNEDY KEELER AV XR,N,KENNEDY KEELER AV,XR  ,  ,4022,4199
1479,N KENNEDY KIMBALL AV ER,N,KENNEDY KIMBALL AV,ER  ,  ,3228,3399
1480,N KENNEDY KIMBALL AV XR IB,N,KENNEDY KIMBALL AV,XR  ,IB,3242,3399
1481,N KENNEDY KIMBALL AV XR OB,N,KENNEDY KIMBALL AV,XR  ,OB,3216,3399
1482,N KENNEDY KOSTNER AV XR,N,KENNEDY KOSTNER AV,XR  ,  ,4152,4299
1483,N KENNEDY LAKE ST ER,N,KENNEDY LAKE ST,ER  ,  ,118,199
1484,N KENNEDY LAKE ST XR,N,KENNEDY LAKE ST,XR  ,  ,128,199
1485,N KENNEDY LAWRENCE AV ER,N,KENNEDY LAWRENCE AV,ER  ,  ,4726,4899
1486,N KENNEDY LAWRENCE AV XR,N,KENNEDY LAWRENCE AV,XR  ,  ,4712,4899
1487,N KENNEDY LOGAN BL XR,N,KENNEDY LOGAN BL,XR  ,  ,2500,2599
1488,N KENNEDY MADISON ST XR,N,KENNEDY MADISON ST,XR  ,  ,1,199
1489,S KENNEDY MADISON ST XR,S,KENNEDY MADISON ST,XR  ,  ,1,199
1490,N KENNEDY MILWAUKEE AV ER,N,KENNEDY MILWAUKEE AV,ER  ,  ,850,999
1491,S KENNEDY MONROE ST ER,S,KENNEDY MONROE ST,ER  ,  ,1,299
1492,N KENNEDY MONROE ST XR,N,KENNEDY MONROE ST,XR  ,  ,1,99
1493,S KENNEDY MONROE ST XR,S,KENNEDY MONROE ST,XR  ,  ,1,299
1494,N KENNEDY MONTROSE AV ER,N,KENNEDY MONTROSE AV,ER  ,  ,4226,4399
1495,N KENNEDY MONTROSE AV XR,N,KENNEDY MONTROSE AV,XR  ,  ,4252,4399
1496,W KENNEDY NAGLE AV ER,W,KENNEDY NAGLE AV,ER  ,  ,6211,6599
1497,W KENNEDY NAGLE AV XR,W,KENNEDY NAGLE AV,XR  ,  ,6508,6599
1498,N KENNEDY NORTH AV ER,N,KENNEDY NORTH AV,ER  ,  ,1450,1799
1499,N KENNEDY NORTH AV XR,N,KENNEDY NORTH AV,XR  ,  ,1434,1799
1500,S KENNEDY OB EISENHOWER OB ER,S,KENNEDY OB EISENHOWER OB,ER  ,  ,310,899
1501,N KENNEDY OB JFK EXPRESS LANES ER,N,KENNEDY OB JFK EXPRESS LANES,ER  ,  ,608,699
1502,N KENNEDY OGDEN AV ER,N,KENNEDY OGDEN AV,ER  ,  ,722,799
1503,N KENNEDY OHIO FEEDER XR OB,N,KENNEDY OHIO FEEDER,XR  ,OB,500,599
1504,N KENNEDY OHIO FEEDER XR IB,N,KENNEDY OHIO FEEDER,XR  ,IB,600,699
1505,W KENNEDY OHIO FEEDER XR IB,W,KENNEDY OHIO FEEDER,XR  ,IB,904,1009
1506,W KENNEDY ONTARIO ST ER,W,KENNEDY ONTARIO ST,ER  ,  ,340,807
1507,N KENNEDY ONTARIO ST NB ER,N,KENNEDY ONTARIO ST NB,ER  ,  ,640,699
1508,W KENNEDY ONTARIO ST NB ER,W,KENNEDY ONTARIO ST NB,ER  ,  ,808,1019
1509,N KENNEDY ONTARIO ST SB ER,N,KENNEDY ONTARIO ST SB,ER  ,  ,504,699
1510,W KENNEDY ONTARIO ST SB ER,W,KENNEDY ONTARIO ST SB,ER  ,  ,808,1099
1511,N KENNEDY PULASKI RD ER,N,KENNEDY PULASKI RD,ER  ,  ,3800,3899
1512,N KENNEDY PULASKI RD XR,N,KENNEDY PULASKI RD,XR  ,  ,3828,3999
1513,N KENNEDY RACINE AV XR,N,KENNEDY RACINE AV,XR  ,  ,720,899
1514,N KENNEDY RANDOLPH ST ER,N,KENNEDY RANDOLPH ST,ER  ,  ,24,299
1515,N KENNEDY RANDOLPH ST XR,N,KENNEDY RANDOLPH ST,XR  ,  ,28,299
1516,N KENNEDY SACRAMENTO AV ER,N,KENNEDY SACRAMENTO AV,ER  ,  ,2826,2999
1517,W KENNEDY SAYRE AV ER,W,KENNEDY SAYRE AV,ER  ,  ,6757,6999
1518,W KENNEDY SAYRE AV XR,W,KENNEDY SAYRE AV,XR  ,  ,6736,6899
1519,N KENNEDY WASHINGTON BL ER,N,KENNEDY WASHINGTON BL,ER  ,  ,1,199
1520,N KENNEDY WASHINGTON BL XR,N,KENNEDY WASHINGTON BL,XR  ,  ,1,199
1521,S KENNEDY WASHINGTON BL XR,S,KENNEDY WASHINGTON BL,XR  ,  ,1,99
1522,N KENNEDY WESTERN AV ER,N,KENNEDY WESTERN AV,ER  ,  ,2450,2599
1523,N KENNEDY WILSON AV ER,N,KENNEDY WILSON AV,ER  ,  ,4424,4599
1524,N KENNEDY WILSON AV XR,N,KENNEDY WILSON AV,XR  ,  ,4600,4799
1525,N KENNETH AVE,N,KENNETH,AVE ,  ,200,5999
1526,S KENNETH AVE,S,KENNETH,AVE ,  ,700,8699
1527,N KENNICOTT AVE,N,KENNICOTT,AVE ,  ,4500,4728
1528,N KENNISON AVE,N,KENNISON,AVE ,  ,5000,5099
1529,N KENOSHA AVE,N,KENOSHA,AVE ,  ,2900,3199
1530,E KENSINGTON AVE,E,KENSINGTON,AVE ,  ,100,820
1531,N KENTON AVE,N,KENTON,AVE ,  ,1,5899
1532,S KENTON AVE,S,KENTON,AVE ,  ,1,8699
1533,N KENTON CT,N,KENTON,CT  ,  ,3854,3899
1534,N KENTUCKY AVE,N,KENTUCKY,AVE ,  ,4800,4999
1535,S KENWOOD AVE,S,KENWOOD,AVE ,  ,4700,9399
1536,N KEOKUK AVE,N,KEOKUK,AVE ,  ,4400,4543
1537,N KEOTA AVE,N,KEOTA,AVE ,  ,6600,6799
1538,N KERBS AVE,N,KERBS,AVE ,  ,5600,5799
1539,N KERCHEVAL AVE,N,KERCHEVAL,AVE ,  ,5700,5799
1540,S KERFOOT AVE,S,KERFOOT,AVE ,  ,8300,8447
1541,N KEWANEE AVE,N,KEWANEE,AVE ,  ,4700,4799
1542,N KEYSTONE AVE,N,KEYSTONE,AVE ,  ,100,6399
1543,N KILBOURN AVE,N,KILBOURN,AVE ,  ,1,6199
1544,S KILBOURN AVE,S,KILBOURN,AVE ,  ,1,8699
1545,N KILDARE AVE,N,KILDARE,AVE ,  ,1,6399
1546,S KILDARE AVE,S,KILDARE,AVE ,  ,1,8699
1547,S KILDARE BLVD,S,KILDARE,BLVD,  ,4044,4699
1548,N KILPATRICK AVE,N,KILPATRICK,AVE ,  ,1,6399
1549,S KILPATRICK AVE,S,KILPATRICK,AVE ,  ,1,8699
1550,N KIMBALL AVE,N,KIMBALL,AVE ,  ,1600,6225
1551,S KIMBARK AVE,S,KIMBARK,AVE ,  ,4700,9399
1552,N KIMBERLY AVE,N,KIMBERLY,AVE ,  ,5000,5099
1553,N KINGSBURY ST,N,KINGSBURY,ST  ,  ,401,2099
1554,N KINGSDALE AVE,N,KINGSDALE,AVE ,  ,5700,5899
1555,S KINGSTON AVE,S,KINGSTON,AVE ,  ,7300,9399
1556,E KINZIE ST,E,KINZIE,ST  ,  ,1,99
1557,W KINZIE ST,W,KINZIE,ST  ,  ,1,5499
1558,N KINZUA AVE,N,KINZUA,AVE ,  ,6401,6799
1559,N KIONA AVE,N,KIONA,AVE ,  ,4600,4753
1560,N KIRBY AVE,N,KIRBY,AVE ,  ,5800,5899
1561,S KIRKLAND AVE,S,KIRKLAND,AVE ,  ,2200,8099
1562,N KIRKWOOD AVE,N,KIRKWOOD,AVE ,  ,6030,6399
1563,N KNOX AVE,N,KNOX,AVE ,  ,2200,6399
1564,S KNOX AVE,S,KNOX,AVE ,  ,4200,8699
1565,N KOLIN AVE,N,KOLIN,AVE ,  ,200,1599
1566,S KOLIN AVE,S,KOLIN,AVE ,  ,1200,8699
1567,N KOLMAR AVE,N,KOLMAR,AVE ,  ,200,6399
1568,S KOLMAR AVE,S,KOLMAR,AVE ,  ,300,8699
1569,S KOMENSKY AVE,S,KOMENSKY,AVE ,  ,1200,8699
1570,N KOSTNER AVE,N,KOSTNER,AVE ,  ,1,6399
1571,S KOSTNER AVE,S,KOSTNER,AVE ,  ,1,8699
1572,S KREITER AVE,S,KREITER,AVE ,  ,9347,9499
1573,N KRUGER AVE,N,KRUGER,AVE ,  ,4800,4960
1574,N LA CROSSE AVE,N,LA CROSSE,AVE ,  ,148,6399
1575,S LA CROSSE AVE,S,LA CROSSE,AVE ,  ,4400,6499
1576,E LA SALLE DR,E,LA SALLE,DR  ,  ,1,199
1577,N LA SALLE DR,N,LA SALLE,DR  ,  ,300,1726
1578,W LA SALLE DR,W,LA SALLE,DR  ,  ,1,149
1579,N LA SALLE ST,N,LA SALLE,ST  ,  ,1,311
1580,S LA SALLE ST,S,LA SALLE,ST  ,  ,1,12599
1581,N LA SALLE DR ER,N,LA SALLE DR,ER  ,  ,1616,1699
1582,N LA SALLE LOWER ST,N,LA SALLE LOWER,ST  ,  ,312,349
1583,N LACEY AVE,N,LACEY,AVE ,  ,5700,5899
1584,S LAFAYETTE AVE,S,LAFAYETTE,AVE ,  ,5500,12399
1585,S LAFAYETTE ST,S,LAFAYETTE,ST  ,  ,7000,7021
1586,S LAFLIN PL,S,LAFLIN,PL  ,  ,3600,3699
1587,N LAFLIN ST,N,LAFLIN,ST  ,  ,200,399
1588,S LAFLIN ST,S,LAFLIN,ST  ,  ,1,12299
1589,E LAKE ST,E,LAKE,ST  ,  ,1,199
1590,W LAKE ST,W,LAKE,ST  ,  ,1,5999
1591,S LAKE CALUMET HARBOR ENT,S,LAKE CALUMET HARBOR ENT,    ,  ,12700,12899
1592,E LAKE LOWER ST,E,LAKE LOWER,ST  ,  ,200,299
1593,S LAKE PARK AVE W,S,LAKE PARK,AVE ,W ,5300,5399
1594,S LAKE PARK AVE,S,LAKE PARK,AVE ,  ,2500,5698
1595,E LAKE SHORE DR,E,LAKE SHORE,DR  ,  ,140,299
1596,N LAKE SHORE DR,N,LAKE SHORE,DR  ,  ,328,3959
1597,N LAKE SHORE DR NB,N,LAKE SHORE,DR  ,NB,1,5699
1598,N LAKE SHORE DR SB,N,LAKE SHORE,DR  ,SB,1,5699
1599,S LAKE SHORE DR W,S,LAKE SHORE,DR  ,W ,5000,5099
1600,S LAKE SHORE DR SB,S,LAKE SHORE,DR  ,SB,1,5637
1601,S LAKE SHORE DR NB,S,LAKE SHORE,DR  ,NB,1,5637
1602,S LAKE SHORE DR,S,LAKE SHORE,DR  ,  ,5638,6299
1603,N LAKE SHORE SR,N,LAKE SHORE,SR  ,  ,5507,5599
1604,N LAKE SHORE DR RAMP,N,LAKE SHORE DR RAMP,    ,  ,328,399
1605,N LAKE SHORE LOWER DR,N,LAKE SHORE LOWER,DR  ,  ,400,499
1606,N LAKEFRONT DR,N,LAKEFRONT,DR  ,  ,1,331
1607,S LAKEFRONT DR,S,LAKEFRONT,DR  ,  ,1,59
1608,W LAKESIDE PL,W,LAKESIDE,PL  ,  ,746,999
1609,N LAKEVIEW AVE,N,LAKEVIEW,AVE ,  ,2400,2799
1610,N LAKEWOOD AVE,N,LAKEWOOD,AVE ,  ,2056,6939
1611,N LAMBERT AVE,N,LAMBERT,AVE ,  ,5700,5718
1612,N LAMON AVE,N,LAMON,AVE ,  ,1,5484
1613,S LAMON AVE,S,LAMON,AVE ,  ,900,6499
1614,N LANDERS AVE,N,LANDERS,AVE ,  ,5900,6199
1615,S LANGLEY AVE,S,LANGLEY,AVE ,  ,3730,13399
1616,N LANSING AVE,N,LANSING,AVE ,  ,5700,5899
1617,N LAPORTE AVE,N,LAPORTE,AVE ,  ,148,5499
1618,S LAPORTE AVE,S,LAPORTE,AVE ,  ,4300,6499
1619,N LARAMIE AVE,N,LARAMIE,AVE ,  ,1,5713
1620,S LARAMIE AVE W,S,LARAMIE,AVE ,W ,1000,1004
1621,S LARAMIE AVE OP,S,LARAMIE,AVE ,OP,1000,1163
1622,S LARAMIE AVE,S,LARAMIE,AVE ,  ,1,6399
1623,W LARCHMONT AVE,W,LARCHMONT,AVE ,  ,1800,4533
1624,N LARNED AVE,N,LARNED,AVE ,  ,5200,5399
1625,N LARRABEE ST,N,LARRABEE,ST  ,  ,658,2199
1626,N LAS CASAS AVE,N,LAS CASAS,AVE ,  ,5657,5699
1627,N LATHAM AVE,N,LATHAM,AVE ,  ,5432,5499
1628,N LATROBE AVE,N,LATROBE,AVE ,  ,1,5738
1629,S LATROBE AVE,S,LATROBE,AVE ,  ,5100,6499
1630,N LAVERGNE AVE,N,LAVERGNE,AVE ,  ,1,5199
1631,S LAVERGNE AVE,S,LAVERGNE,AVE ,  ,1,6499
1632,N LAWLER AVE,N,LAWLER,AVE ,  ,400,5499
1633,S LAWLER AVE,S,LAWLER,AVE ,  ,4400,6448
1634,N LAWNDALE AVE,N,LAWNDALE,AVE ,  ,400,6399
1635,S LAWNDALE AVE,S,LAWNDALE,AVE ,  ,600,11431
1636,W LAWRENCE AVE,W,LAWRENCE,AVE ,  ,748,9199
1637,W LAWRENCE DR,W,LAWRENCE,DR  ,  ,500,751
1638,N LAWRENCE WILSON DR,N,LAWRENCE WILSON,DR  ,  ,4600,4799
1639,N LE MAI AVE,N,LE MAI,AVE ,  ,6200,6445
1640,W LE MOYNE DR,W,LE MOYNE,DR  ,  ,2800,2829
1641,W LE MOYNE ST,W,LE MOYNE,ST  ,  ,1200,5999
1642,N LEADER AVE,N,LEADER,AVE ,  ,5900,6359
1643,N LEAMINGTON AVE,N,LEAMINGTON,AVE ,  ,100,5399
1644,S LEAMINGTON AVE,S,LEAMINGTON,AVE ,  ,1,6323
1645,N LEAVENWORTH AVE,N,LEAVENWORTH,AVE ,  ,5531,5599
1646,N LEAVITT ST,N,LEAVITT,ST  ,  ,1,6599
1647,S LEAVITT ST,S,LEAVITT,ST  ,  ,1,10699
1648,N LECLAIRE AVE,N,LECLAIRE,AVE ,  ,1,5299
1649,S LECLAIRE AVE,S,LECLAIRE,AVE ,  ,4400,6499
1650,S LEE PKWY,S,LEE,PKWY,  ,1900,1933
1651,W LEE PL,W,LEE,PL  ,  ,2000,2099
1652,N LEGETT AVE,N,LEGETT,AVE ,  ,5900,6399
1653,N LEHIGH AVE,N,LEHIGH,AVE ,  ,6300,7199
1654,N LEHMANN CT,N,LEHMANN,CT  ,  ,2700,2799
1655,W LELAND AVE,W,LELAND,AVE ,  ,739,8799
1656,N LEMONT AVE,N,LEMONT,AVE ,  ,5800,6399
1657,N LENOX AVE,N,LENOX,AVE ,  ,6100,6398
1658,N LEONA AVE,N,LEONA,AVE ,  ,6200,6411
1659,N LEONARD AVE,N,LEONARD,AVE ,  ,5558,5964
1660,N LEOTI AVE,N,LEOTI,AVE ,  ,6150,7051
1661,N LEROY AVE,N,LEROY,AVE ,  ,6200,6499
1662,N LESSING ST,N,LESSING,ST  ,  ,800,899
1663,N LESTER AVE,N,LESTER,AVE ,  ,4900,4999
1664,W LEVEE ST,W,LEVEE,ST  ,  ,1500,1568
1665,W LEXINGTON ST,W,LEXINGTON,ST  ,  ,540,5559
1666,S LEYDEN AVE,S,LEYDEN,AVE ,  ,13700,13799
1667,N LIANO AVE,N,LIANO,AVE ,  ,5200,5299
1668,W LIBERTY ST,W,LIBERTY,ST  ,  ,700,799
1669,N LIEB AVE,N,LIEB,AVE ,  ,5190,5469
1670,N LIGHTFOOT AVE,N,LIGHTFOOT,AVE ,  ,6600,6799
1671,W LILL AVE,W,LILL,AVE ,  ,800,1499
1672,N LINCOLN AVE,N,LINCOLN,AVE ,  ,1800,6399
1673,N LINCOLN PLZ,N,LINCOLN,PLZ ,  ,1824,1859
1674,N LINCOLN PARK   W,N,LINCOLN PARK,    ,W ,1800,2399
1675,N LIND AVE,N,LIND,AVE ,  ,5200,5331
1676,N LINDEN PL,N,LINDEN,PL  ,  ,2400,2599
1677,N LINDER AVE,N,LINDER,AVE ,  ,1400,5899
1678,S LINDER AVE,S,LINDER,AVE ,  ,5100,6499
1679,N LIPPS AVE,N,LIPPS,AVE ,  ,4800,4899
1680,N LISTER AVE,N,LISTER,AVE ,  ,2200,2399
1681,W LITHUANIAN PLAZA CT,W,LITHUANIAN PLAZA,CT  ,  ,2400,2799
1682,E LITTLE CALUMET RIVER,E,LITTLE CALUMET RIVER,    ,  ,100,1499
1683,S LITTLE CALUMET RIVER,S,LITTLE CALUMET RIVER,    ,  ,12730,13399
1684,W LITTLE CALUMET RIVER,W,LITTLE CALUMET RIVER,    ,  ,1,1099
1685,S LITUANICA AVE,S,LITUANICA,AVE ,  ,3100,3835
1686,N LIVERMORE AVE,N,LIVERMORE,AVE ,  ,6200,6299
1687,S LLOYD AVE,S,LLOYD,AVE ,  ,2930,3099
1688,S LOCK ST,S,LOCK,ST  ,  ,2800,3099
1689,N LOCKWOOD AVE,N,LOCKWOOD,AVE ,  ,1,5799
1690,S LOCKWOOD AVE,S,LOCKWOOD,AVE ,  ,1,6499
1691,W LOCUST ST,W,LOCUST,ST  ,  ,200,599
1692,W LOGAN BLVD N,W,LOGAN,BLVD,N ,2500,3112
1693,W LOGAN BLVD S,W,LOGAN,BLVD,S ,2431,3113
1694,W LOGAN BLVD,W,LOGAN,BLVD,  ,2217,3199
1695,N LOLETA AVE,N,LOLETA,AVE ,  ,6600,6899
1696,N LONDON AVE,N,LONDON,AVE ,  ,4729,4799
1697,N LONG AVE,N,LONG,AVE ,  ,1,5599
1698,S LONG AVE,S,LONG,AVE ,  ,732,6499
1699,N LONGMEADOW AVE,N,LONGMEADOW,AVE ,  ,6364,6399
1700,S LONGWOOD DR,S,LONGWOOD,DR  ,  ,8700,11899
1701,S LOOMIS BLVD,S,LOOMIS,BLVD,  ,4700,8699
1702,S LOOMIS PL,S,LOOMIS,PL  ,  ,3600,3799
1703,N LOOMIS ST,N,LOOMIS,ST  ,  ,1,399
1704,S LOOMIS ST,S,LOOMIS,ST  ,  ,1,12299
1705,S LOOP DR,S,LOOP,DR  ,  ,5647,5733
1706,N LOREL AVE,N,LOREL,AVE ,  ,1,2499
1707,S LOREL AVE,S,LOREL,AVE ,  ,5100,6499
1708,N LORING AVE,N,LORING,AVE ,  ,5200,5299
1709,N LORIS PL,N,LORIS,PL  ,  ,6920,6947
1710,N LORON AVE,N,LORON,AVE ,  ,6600,6899
1711,S LOTHAIR AVE,S,LOTHAIR,AVE ,  ,11118,11499
1712,N LOTUS AVE,N,LOTUS,AVE ,  ,1,5599
1713,S LOTUS AVE,S,LOTUS,AVE ,  ,1,5499
1714,S LOUIE PKWY,S,LOUIE,PKWY,  ,1900,1999
1715,N LOUISE AVE,N,LOUISE,AVE ,  ,5800,6347
1716,N LOVEJOY AVE,N,LOVEJOY,AVE ,  ,5100,5499
1717,S LOWE AVE,S,LOWE,AVE ,  ,2400,12999
1718,N LOWELL AVE,N,LOWELL,AVE ,  ,1600,6399
1719,W LOWERLEVELT1 ST,W,LOWERLEVELT1,ST  ,  ,0,0
1720,W LOWERLEVELT2 ST,W,LOWERLEVELT2,ST  ,  ,0,0
1721,W LOWERLEVELT3 ST,W,LOWERLEVELT3,ST  ,  ,0,0
1722,W LOYOLA AVE,W,LOYOLA,AVE ,  ,1000,1999
1723,W LOYOLA CT,W,LOYOLA,CT  ,  ,1200,1214
1724,S LSD 18TH DR ER,S,LSD 18TH DR,ER  ,  ,1620,1999
1725,S LSD 18TH DR XR,S,LSD 18TH DR,XR  ,  ,1546,2099
